date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
34,10:29:39,9,-0.036849315068493094,3382622.0,-0.036575342465753446,-0.036849315068493094,3.2439396542958454e-06,-0.03698630136986303,3.5831036653689355e-06,-0.03712328767123274,3.172824619716004e-07,-0.037260273972602675,2.6257858921787617e-07,-0.03739726027397261,9.244954495379391e-07,-0.0363013698630138,1.2746002351617741e-06,-0.036164383561643865,3.5010478562383493e-07,-0.03589041095890422,6.400353112185732e-07,-0.03575342465753428,2.5710820194250377e-07,-0.03561643835616435,5.470387275372421e-07,2.0,2.0,2.0,2.0,2.0
34,10:29:42,9,-0.036849315068493094,5793290.0,-0.036575342465753446,-0.036849315068493094,1.2366357474706893e-06,-0.03698630136986303,3.8292710927606945e-06,-0.03712328767123274,3.172824619716004e-07,-0.037260273972602675,2.5710820194250377e-07,-0.03739726027397261,1.0339031950453876e-06,-0.0363013698630138,1.1870740387558152e-06,-0.036164383561643865,3.5010478562383493e-07,-0.03589041095890422,6.400353112185732e-07,-0.03575342465753428,2.5710820194250377e-07,-0.03561643835616435,5.470387275372421e-07,2.0,2.0,2.0,2.0,2.0
34,10:29:45,9,-0.03643835616438351,626002.0,-0.03643835616438351,-0.036575342465753446,7.111503457984148e-08,-0.03671232876712338,2.0787471646415198e-07,-0.036849315068493094,2.3307132025451735e-06,-0.03698630136986303,4.491187953080757e-06,-0.03712328767123274,2.1334510373952441e-07,-0.0363013698630138,1.2144259751326774e-06,-0.036164383561643865,3.5010478562383493e-07,-0.03589041095890422,6.400353112185732e-07,-0.03575342465753428,2.6804897649324863e-07,-0.03561643835616435,5.470387275372421e-07,2.0,2.0,2.0,2.0,2.0
34,10:29:48,9,-0.036575342465753446,2104192.0,-0.036506849315068424,-0.036575342465753446,2.2975626556564168e-07,-0.03671232876712338,3.0579464869331832e-06,-0.036849315068493094,2.7182354371325558e-06,-0.03698630136986303,5.525091148126145e-06,-0.03712328767123274,2.1334510373952441e-07,-0.03643835616438351,1.641116182611726e-08,-0.0363013698630138,4.1574943292830396e-07,-0.036164383561643865,3.5010478562383493e-07,-0.03589041095890422,6.400353112185732e-07,-0.03575342465753428,2.6804897649324863e-07,2.0,2.0,2.0,2.0,2.0
34,10:29:51,9,-0.03575342465753428,9239006.0,-0.03568493150684915,-0.03575342465753428,4.485717565805385e-07,-0.03589041095890422,5.4703872753724205e-08,-0.0363013698630138,2.691430539483231e-06,-0.03643835616438351,4.3763098202979367e-08,-0.036575342465753446,2.4616742739175896e-07,-0.03561643835616435,5.634498893633593e-07,-0.035479452054794525,1.2034852005819325e-07,-0.03534246575342459,8.205580913058631e-08,-0.035205479452054655,1.3128929460893809e-07,-0.03493150684931501,1.2034852005819325e-07,2.0,1.0,1.0,2.0,1.0
34,10:29:54,9,-0.03561643835616435,1274201.0,-0.035547945205479436,-0.03561643835616435,9.299658368133115e-08,-0.03575342465753428,1.4332414661475743e-06,-0.03589041095890422,5.4703872753724205e-08,-0.036164383561643865,2.954009128701107e-07,-0.0363013698630138,4.1903166529352745e-06,-0.035479452054794525,1.2034852005819325e-07,-0.03534246575342459,8.205580913058631e-08,-0.035205479452054655,1.3128929460893809e-07,-0.03493150684931501,1.2034852005819325e-07,-0.034383561643835714,7.65854218552139e-08,1.0,1.0,2.0,2.0,1.0
34,10:29:57,9,-0.035479452054794525,4096046.0,-0.035547945205479436,-0.03561643835616435,2.7351936376862103e-08,-0.0363013698630138,3.84021186731144e-06,-0.03643835616438351,5.251571784357523e-07,-0.036575342465753446,2.510907759395941e-06,-0.03671232876712338,3.938678838268143e-07,-0.035479452054794525,1.4770045643505536e-07,-0.03534246575342459,8.205580913058631e-08,-0.035205479452054655,1.3128929460893809e-07,-0.03493150684931501,1.2034852005819325e-07,-0.034520547945205426,2.1881549101489683e-08,1.0,1.0,1.0,2.0,1.0
34,10:30:00,9,-0.035479452054794525,1936038.0,-0.035205479452054655,-0.035479452054794525,2.1881549101489682e-07,-0.03561643835616435,1.859931673626623e-07,-0.03575342465753428,1.641116182611726e-08,-0.03602739726027393,1.586412309858002e-07,-0.036164383561643865,5.4703872753724205e-08,-0.03493150684931501,3.829271092760695e-08,-0.034520547945205426,2.1881549101489683e-08,-0.034383561643835714,7.65854218552139e-08,-0.03424657534246578,1.1104886169006014e-06,-0.034109589041095845,1.4223006915968295e-07,1.0,1.0,1.0,1.0,1.0
34,10:30:03,9,-0.03493150684931501,500079.0,-0.03472602739726027,-0.03493150684931501,4.923348547835179e-07,-0.03506849315068494,1.6411161826117263e-07,-0.03534246575342459,1.641116182611726e-08,-0.035479452054794525,5.306275657111248e-07,-0.03561643835616435,2.7898975104399344e-07,-0.034520547945205426,2.1881549101489683e-08,-0.034383561643835714,7.65854218552139e-08,-0.03424657534246578,1.1104886169006014e-06,-0.034109589041095845,1.4223006915968295e-07,-0.03397260273972613,1.7505239281191747e-07,0.0,0.0,1.0,1.0,1.0
34,10:30:06,9,-0.03506849315068494,936978.0,-0.03500000000000014,-0.03506849315068494,1.586412309858002e-07,-0.03534246575342459,7.65854218552139e-08,-0.035479452054794525,1.7067608299161953e-06,-0.03561643835616435,7.27561507624532e-07,-0.03575342465753428,8.205580913058631e-08,-0.03493150684931501,1.9693394191340714e-07,-0.034794520547945296,2.7351936376862104e-07,-0.034520547945205426,2.7898975104399344e-07,-0.034383561643835714,3.11812074696228e-07,-0.03424657534246578,1.8763428354527404e-06,0.0,1.0,1.0,1.0,1.0
34,10:30:09,9,-0.03561643835616435,11901219.0,-0.03595890410958902,-0.0363013698630138,3.883974965514419e-07,-0.03643835616438351,9.518473859148012e-07,-0.036575342465753446,2.5984339558019e-06,-0.03671232876712338,4.3216059475442123e-07,-0.036849315068493094,1.6241579820580718e-06,-0.03561643835616435,6.455056984939457e-07,-0.03506849315068494,1.1487813278282084e-07,-0.03493150684931501,2.1881549101489682e-07,-0.034794520547945296,3.008713001454831e-07,-0.034520547945205426,4.2132922794918383e-07,1.0,2.0,2.0,2.0,1.0
34,10:30:12,9,-0.03493150684931501,3302837.0,-0.03527397260273957,-0.03561643835616435,2.1334510373952441e-07,-0.0363013698630138,5.470387275372421e-07,-0.03643835616438351,9.244954495379391e-07,-0.036575342465753446,2.1115694882937545e-06,-0.03671232876712338,3.993382711021867e-07,-0.03493150684931501,2.954009128701107e-07,-0.034794520547945296,2.7351936376862104e-07,-0.034520547945205426,3.172824619716004e-07,-0.034383561643835714,3.172824619716004e-07,-0.03424657534246578,1.794287026322154e-06,0.0,1.0,2.0,1.0,1.0
34,10:30:15,9,-0.03506849315068494,1732645.0,-0.035410958904109724,-0.035479452054794525,2.1881549101489683e-08,-0.03561643835616435,3.5557517289920734e-07,-0.0363013698630138,4.2669020747904883e-07,-0.03643835616438351,9.244954495379391e-07,-0.036575342465753446,2.1115694882937545e-06,-0.03534246575342459,1.3686908962981798e-07,-0.03506849315068494,5.853314384648491e-07,-0.03493150684931501,3.938678838268143e-07,-0.034794520547945296,2.7351936376862104e-07,-0.03465753424657536,1.0940774550744842e-08,1.0,2.0,2.0,1.0,1.0
34,10:30:18,9,-0.03561643835616435,4301286.0,-0.035821917808219084,-0.03602739726027393,3.883974965514419e-07,-0.036164383561643865,2.352266528410141e-07,-0.0363013698630138,4.1574943292830396e-07,-0.03643835616438351,9.299658368133116e-07,-0.036575342465753446,2.1115694882937545e-06,-0.03561643835616435,3.1618838451652594e-06,-0.035479452054794525,3.883974965514419e-07,-0.03534246575342459,1.4780986418056282e-07,-0.03506849315068494,1.2910113969878914e-06,-0.03493150684931501,5.743906639141042e-07,1.0,2.0,2.0,1.0,1.0
34,10:30:21,9,-0.03589041095890422,3146508.0,-0.03595890410958902,-0.03602739726027393,2.352266528410141e-07,-0.036164383561643865,3.4463439834846253e-07,-0.0363013698630138,4.81394080232773e-07,-0.03643835616438351,9.244954495379391e-07,-0.036575342465753446,2.1115694882937545e-06,-0.03589041095890422,1.0940774550744842e-08,-0.03575342465753428,4.9233485478351786e-08,-0.03561643835616435,2.1826845228735957e-06,-0.035479452054794525,4.759236929574006e-07,-0.03534246575342459,1.4780986418056282e-07,2.0,2.0,2.0,2.0,1.0
34,10:30:24,9,-0.03575342465753428,1168352.0,-0.035821917808219306,-0.03589041095890422,6.564464730446904e-08,-0.03602739726027393,1.4770045643505536e-07,-0.036164383561643865,4.3763098202979364e-07,-0.0363013698630138,5.908018257402214e-07,-0.03643835616438351,9.244954495379391e-07,-0.03575342465753428,7.056799585230423e-07,-0.03561643835616435,2.0732767773661474e-06,-0.035479452054794525,5.306275657111248e-07,-0.03534246575342459,8.763560415146618e-08,-0.035205479452054655,8.752619640595873e-08,1.0,2.0,2.0,2.0,1.0
34,10:30:27,9,-0.03589041095890422,3560883.0,-0.03602739726027393,-0.036164383561643865,1.641116182611726e-08,-0.0363013698630138,6.783280221461801e-07,-0.03643835616438351,9.190250622625667e-07,-0.036575342465753446,2.1115694882937545e-06,-0.03671232876712338,6.837984094215526e-07,-0.03589041095890422,1.7505239281191747e-07,-0.03575342465753428,5.908018257402214e-07,-0.03561643835616435,2.264740332004182e-06,-0.035479452054794525,5.743906639141042e-07,-0.03534246575342459,8.763560415146618e-08,2.0,2.0,2.0,2.0,1.0
34,10:30:30,9,-0.03561643835616435,6573386.0,-0.03568493150684915,-0.03575342465753428,2.7351936376862103e-08,-0.03589041095890422,3.829271092760695e-08,-0.03602739726027393,3.172824619716004e-07,-0.0363013698630138,1.0940774550744842e-08,-0.03643835616438351,4.2669020747904883e-07,-0.03561643835616435,3.5010478562383493e-07,-0.035479452054794525,5.908018257402214e-07,-0.03534246575342459,8.763560415146618e-08,-0.035205479452054655,8.752619640595873e-08,-0.03506849315068494,3.2275284924697285e-07,2.0,2.0,2.0,1.0,1.0
34,10:30:33,9,-0.035479452054794525,1978315.0,-0.035547945205479436,-0.03561643835616435,2.193625297424341e-06,-0.03575342465753428,4.485717565805385e-07,-0.03589041095890422,1.455123015249064e-06,-0.03602739726027393,6.290945366678284e-07,-0.036164383561643865,6.017426002909662e-08,-0.035479452054794525,1.4770045643505536e-07,-0.03534246575342459,8.763560415146618e-08,-0.035205479452054655,8.752619640595873e-08,-0.03506849315068494,3.2275284924697285e-07,-0.03493150684931501,6.892687966969251e-07,2.0,2.0,2.0,1.0,1.0
34,10:30:36,9,-0.03561643835616435,3928371.0,-0.0354109589041095,-0.03561643835616435,3.11812074696228e-07,-0.03575342465753428,8.096173167551183e-07,-0.03589041095890422,2.1608029737721063e-06,-0.03602739726027393,6.455056984939457e-07,-0.036164383561643865,5.470387275372421e-09,-0.035205479452054655,8.752619640595873e-08,-0.03506849315068494,3.2275284924697285e-07,-0.03493150684931501,5.032756293342627e-07,-0.034794520547945296,2.1881549101489683e-08,-0.03465753424657536,1.0940774550744842e-08,2.0,2.0,2.0,1.0,1.0
34,10:30:39,9,-0.03561643835616435,422424.0,-0.0354109589041095,-0.03561643835616435,1.2527186860602843e-06,-0.03575342465753428,8.205580913058631e-07,-0.03589041095890422,3.068887261483928e-06,-0.03602739726027393,6.564464730446905e-07,-0.036164383561643865,1.2581890733356568e-07,-0.035205479452054655,1.1487813278282084e-07,-0.03506849315068494,3.2822323652234526e-07,-0.03493150684931501,4.3763098202979364e-07,-0.034794520547945296,2.1881549101489683e-08,-0.03465753424657536,1.0940774550744842e-08,2.0,2.0,2.0,1.0,1.0
34,10:30:42,9,-0.03534246575342459,605549.0,-0.03527397260273957,-0.03534246575342459,2.1881549101489683e-08,-0.035479452054794525,1.805227800872899e-07,-0.03561643835616435,1.3675968188431052e-06,-0.03575342465753428,1.0065512586685254e-06,-0.03589041095890422,3.544810954441329e-06,-0.035205479452054655,2.0240432918877958e-07,-0.03506849315068494,3.5557517289920734e-07,-0.03493150684931501,4.3763098202979364e-07,-0.034794520547945296,2.1881549101489683e-08,-0.03465753424657536,1.0940774550744842e-08,2.0,2.0,2.0,1.0,0.0
34,10:30:45,9,-0.03493150684931501,3043251.0,-0.03472602739726027,-0.03493150684931501,1.1925444260311878e-06,-0.03534246575342459,3.5010478562383493e-07,-0.035479452054794525,1.5700011480318848e-06,-0.03561643835616435,1.6629977317132159e-06,-0.03575342465753428,1.001080871393153e-06,-0.034520547945205426,2.7351936376862104e-07,-0.034383561643835714,1.4770045643505536e-07,-0.03424657534246578,2.0678063900907753e-06,-0.034109589041095845,1.4223006915968295e-07,-0.03397260273972613,1.7505239281191747e-07,1.0,2.0,2.0,1.0,0.0
34,10:30:48,9,-0.035205479452054655,1789352.0,-0.034794520547945074,-0.03506849315068494,6.564464730446904e-08,-0.035205479452054655,3.829271092760695e-08,-0.03534246575342459,3.5010478562383493e-07,-0.035479452054794525,1.7559943153945471e-06,-0.03561643835616435,1.7395831535684299e-06,-0.034520547945205426,2.954009128701107e-07,-0.034383561643835714,1.4770045643505536e-07,-0.03424657534246578,2.0678063900907753e-06,-0.034109589041095845,1.4223006915968295e-07,-0.03397260273972613,1.7505239281191747e-07,2.0,1.0,2.0,1.0,0.0
34,10:30:51,9,-0.03506849315068494,1070760.0,-0.034794520547945074,-0.03506849315068494,2.7351936376862103e-08,-0.035205479452054655,3.008713001454831e-07,-0.03534246575342459,4.1027904565293156e-07,-0.035479452054794525,6.673872475954353e-07,-0.03561643835616435,1.8271093499743886e-06,-0.034520547945205426,1.805227800872899e-07,-0.034383561643835714,1.4770045643505536e-07,-0.03424657534246578,2.0732767773661474e-06,-0.034109589041095845,1.4223006915968295e-07,-0.03397260273972613,1.7505239281191747e-07,2.0,2.0,1.0,1.0,0.0
34,10:30:54,9,-0.034383561643835714,1592488.0,-0.034452054794520515,-0.034520547945205426,5.470387275372421e-09,-0.03493150684931501,5.4703872753724205e-08,-0.03506849315068494,9.080842877118218e-07,-0.035205479452054655,4.923348547835179e-07,-0.03534246575342459,3.719863347253246e-07,-0.034383561643835714,6.072129875663387e-07,-0.03424657534246578,2.1006287137430094e-06,-0.034109589041095845,1.4223006915968295e-07,-0.03397260273972613,1.7505239281191747e-07,-0.0338356164383562,2.7351936376862103e-08,1.0,2.0,1.0,1.0,0.0
34,10:30:57,9,-0.03493150684931501,1028615.0,-0.03472602739726027,-0.03493150684931501,2.4616742739175896e-07,-0.03506849315068494,1.1706628769296982e-06,-0.035205479452054655,5.470387275372421e-07,-0.03534246575342459,5.908018257402214e-07,-0.035479452054794525,7.002095712476699e-07,-0.034520547945205426,3.77456722000697e-07,-0.034383561643835714,5.689202766387318e-07,-0.03424657534246578,2.1006287137430094e-06,-0.034109589041095845,1.4223006915968295e-07,-0.03397260273972613,1.7505239281191747e-07,2.0,2.0,1.0,1.0,0.0
34,10:31:00,9,-0.03465753424657536,965488.0,-0.03472602739726027,-0.034794520547945296,3.829271092760695e-08,-0.03493150684931501,3.2822323652234526e-07,-0.03506849315068494,1.2581890733356569e-06,-0.035205479452054655,5.634498893633593e-07,-0.03534246575342459,6.017426002909662e-07,-0.03465753424657536,8.479100276827252e-07,-0.034520547945205426,3.829271092760695e-07,-0.034383561643835714,8.588508022334701e-07,-0.03424657534246578,2.1608029737721063e-06,-0.034109589041095845,1.4223006915968295e-07,2.0,2.0,1.0,1.0,0.0
34,10:31:03,9,-0.03424657534246578,7921993.0,-0.03417808219178087,-0.03424657534246578,1.6301754080609813e-06,-0.034383561643835714,2.1881549101489683e-08,-0.034520547945205426,4.212198202036764e-07,-0.034794520547945296,5.4703872753724205e-08,-0.03493150684931501,2.6257858921787617e-07,-0.034109589041095845,1.3128929460893809e-07,-0.03397260273972613,1.7505239281191747e-07,-0.0338356164383562,2.7351936376862103e-08,-0.03369863013698626,6.564464730446904e-08,-0.03356164383561644,2.7898975104399344e-07,1.0,2.0,1.0,0.0,0.0
34,10:31:06,9,-0.03424657534246578,451200.0,-0.03417808219178087,-0.03424657534246578,1.2855410097125188e-06,-0.034383561643835714,1.1159590041759738e-06,-0.034520547945205426,5.798610511894766e-07,-0.03465753424657536,1.0940774550744842e-08,-0.034794520547945296,3.063416874208556e-07,-0.034109589041095845,1.805227800872899e-07,-0.03397260273972613,1.7505239281191747e-07,-0.0338356164383562,3.282232365223452e-08,-0.03369863013698626,6.564464730446904e-08,-0.03356164383561644,2.7898975104399344e-07,1.0,2.0,1.0,0.0,0.0
34,10:31:09,9,-0.034109589041095845,1515752.0,-0.03417808219178087,-0.03424657534246578,4.2669020747904883e-07,-0.034383561643835714,1.1159590041759738e-06,-0.034520547945205426,8.533804149580977e-07,-0.03465753424657536,3.665159474499522e-07,-0.034794520547945296,2.6804897649324863e-07,-0.034109589041095845,2.1881549101489682e-07,-0.03397260273972613,1.7505239281191747e-07,-0.0338356164383562,3.282232365223452e-08,-0.03369863013698626,6.564464730446904e-08,-0.03356164383561644,2.899305255947383e-07,2.0,2.0,1.0,0.0,0.0
34,10:31:12,9,-0.03369863013698626,1410190.0,-0.033904109589041,-0.034109589041095845,4.3763098202979367e-08,-0.03424657534246578,1.1487813278282084e-07,-0.034383561643835714,1.1214293914513463e-06,-0.034520547945205426,1.001080871393153e-06,-0.03465753424657536,3.938678838268143e-07,-0.03369863013698626,2.7351936376862103e-08,-0.03356164383561644,2.899305255947383e-07,-0.033424657534246505,2.7898975104399344e-07,-0.03328767123287679,1.9693394191340714e-07,-0.03315068493150686,3.2822323652234526e-07,2.0,2.0,1.0,0.0,0.0
34,10:31:15,9,-0.034109589041095845,1248065.0,-0.033904109589041,-0.034109589041095845,4.540421438559109e-07,-0.03424657534246578,1.9693394191340714e-07,-0.034383561643835714,1.1214293914513463e-06,-0.034520547945205426,1.001080871393153e-06,-0.03465753424657536,5.360979529864973e-07,-0.03369863013698626,1.641116182611726e-08,-0.03356164383561644,2.899305255947383e-07,-0.033424657534246505,3.063416874208556e-07,-0.03328767123287679,1.9693394191340714e-07,-0.03315068493150686,3.829271092760695e-07,2.0,2.0,0.0,0.0,0.0
34,10:31:18,9,-0.03424657534246578,4603382.0,-0.03431506849315058,-0.034383561643835714,1.0940774550744842e-08,-0.034520547945205426,5.470387275372421e-09,-0.03465753424657536,4.868644675081455e-07,-0.034794520547945296,4.5951253113128337e-07,-0.03493150684931501,8.807323513349597e-07,-0.03424657534246578,6.783280221461801e-07,-0.03369863013698626,5.4703872753724205e-08,-0.03356164383561644,1.0979067261672449e-07,-0.033424657534246505,3.063416874208556e-07,-0.03328767123287679,1.9693394191340714e-07,2.0,2.0,1.0,0.0,0.0
34,10:31:21,9,-0.03356164383561644,1508833.0,-0.033767123287671286,-0.03397260273972613,6.017426002909662e-07,-0.034109589041095845,3.172824619716004e-07,-0.03424657534246578,4.485717565805385e-07,-0.034383561643835714,4.9233485478351786e-08,-0.03465753424657536,4.759236929574006e-07,-0.03356164383561644,4.9616412587627855e-08,-0.033424657534246505,3.063416874208556e-07,-0.03328767123287679,1.9693394191340714e-07,-0.03315068493150686,3.829271092760695e-07,-0.03301369863013692,8.205580913058631e-08,2.0,1.0,0.0,0.0,0.0
34,10:31:24,9,-0.03369863013698626,825378.0,-0.03356164383561633,-0.03369863013698626,8.205580913058631e-07,-0.03397260273972613,8.752619640595873e-07,-0.034109589041095845,3.993382711021867e-07,-0.03424657534246578,7.494430567260217e-07,-0.034383561643835714,4.9233485478351786e-08,-0.033424657534246505,1.644945453704487e-07,-0.03328767123287679,1.9693394191340714e-07,-0.03315068493150686,3.829271092760695e-07,-0.03301369863013692,8.205580913058631e-08,-0.03287671232876721,1.0539248124732506e-06,1.0,0.0,0.0,0.0,0.0
34,10:31:27,9,-0.033424657534246505,1644141.0,-0.033356164383561704,-0.033424657534246505,7.107674186891386e-07,-0.03369863013698626,1.6958200553654503e-07,-0.0338356164383562,2.7351936376862103e-08,-0.03397260273972613,8.752619640595873e-07,-0.034109589041095845,9.299658368133116e-07,-0.03328767123287679,1.9693394191340714e-07,-0.03315068493150686,4.431013693051661e-07,-0.03301369863013692,8.205580913058631e-08,-0.03287671232876721,1.0265728760963884e-06,-0.032739726027397276,5.470387275372421e-07,1.0,0.0,0.0,0.0,0.0
34,10:31:30,9,-0.033424657534246505,649162.0,-0.033356164383561704,-0.033424657534246505,2.9501798576083464e-07,-0.03356164383561644,9.846697095670357e-08,-0.03369863013698626,1.7505239281191747e-07,-0.0338356164383562,3.282232365223452e-08,-0.03397260273972613,1.03937358232076e-06,-0.03328767123287679,1.4223006915968295e-07,-0.03315068493150686,4.431013693051661e-07,-0.03301369863013692,1.0940774550744841e-07,-0.03287671232876721,1.0265728760963884e-06,-0.032739726027397276,5.470387275372421e-07,1.0,0.0,0.0,0.0,0.0
34,10:31:33,9,-0.03328767123287679,1679234.0,-0.03321917808219199,-0.03328767123287679,1.8380501245251335e-06,-0.03369863013698626,2.7860682393471737e-07,-0.0338356164383562,3.282232365223452e-08,-0.03397260273972613,1.03937358232076e-06,-0.034109589041095845,9.846697095670358e-07,-0.03315068493150686,4.212198202036764e-07,-0.03301369863013692,1.0940774550744841e-07,-0.03287671232876721,1.0265728760963884e-06,-0.032739726027397276,5.470387275372421e-07,-0.03260273972602734,2.5710820194250377e-07,2.0,0.0,0.0,0.0,0.0
34,10:31:36,9,-0.03150684931506842,6821979.0,-0.03239726027397272,-0.03328767123287679,1.4441822406983192e-06,-0.033424657534246505,7.93206154929001e-07,-0.03356164383561644,2.844601383193659e-07,-0.03369863013698626,3.278403094130692e-07,-0.0338356164383562,3.829271092760695e-08,-0.03150684931506842,2.9412084224767357e-06,-0.03136986301369871,8.205580913058631e-08,-0.031232876712328772,1.2034852005819325e-07,-0.031095890410958837,1.3675968188431052e-07,-0.030958904109589125,5.579795020879869e-07,0.0,0.0,0.0,0.0,0.0
34,10:31:39,9,-0.03315068493150686,5834884.0,-0.033082191780821835,-0.03315068493150686,1.3675968188431052e-07,-0.03328767123287679,1.7505239281191747e-07,-0.033424657534246505,4.3763098202979367e-08,-0.03356164383561644,2.0787471646415198e-07,-0.03369863013698626,3.829271092760695e-08,-0.03301369863013692,1.641116182611726e-08,-0.03287671232876721,9.299658368133115e-08,-0.03191780821917811,1.2034852005819325e-07,-0.031643835616438354,4.978052420588903e-07,-0.03150684931506842,3.050616167984184e-06,0.0,0.0,0.0,0.0,0.0
34,10:31:42,9,-0.03287671232876721,451758.0,-0.03294520547945212,-0.03301369863013692,4.3763098202979367e-08,-0.03315068493150686,1.9693394191340714e-07,-0.03328767123287679,7.986765422043734e-07,-0.033424657534246505,2.844601383193659e-07,-0.03356164383561644,5.743906639141042e-07,-0.03287671232876721,7.111503457984148e-08,-0.03205479452054805,4.540421438559109e-07,-0.03191780821917811,1.2034852005819325e-07,-0.031643835616438354,1.6411161826117263e-07,-0.03150684931506842,3.0560865552595566e-06,0.0,0.0,0.0,0.0,0.0
34,10:31:45,9,-0.03315068493150686,599972.0,-0.03301369863013692,-0.03315068493150686,1.9693394191340714e-07,-0.03328767123287679,9.62788160465546e-07,-0.033424657534246505,2.844601383193659e-07,-0.03356164383561644,6.673872475954353e-07,-0.03369863013698626,1.859931673626623e-07,-0.03287671232876721,3.2275284924697285e-07,-0.03219178082191776,6.564464730446905e-07,-0.03205479452054805,6.181537621170835e-07,-0.03191780821917811,1.2034852005819325e-07,-0.03178082191780818,5.4703872753724205e-08,0.0,0.0,0.0,0.0,0.0
34,10:31:48,9,-0.03287671232876721,7110824.0,-0.032671232876712364,-0.03287671232876721,3.063416874208556e-07,-0.03301369863013692,5.470387275372421e-09,-0.03315068493150686,3.829271092760695e-08,-0.03328767123287679,3.008713001454831e-07,-0.03356164383561644,2.1881549101489683e-08,-0.03246575342465763,1.6411161826117263e-07,-0.03219178082191776,6.564464730446905e-07,-0.03205479452054805,6.181537621170835e-07,-0.03191780821917811,1.2034852005819325e-07,-0.03178082191780818,1.6411161826117263e-07,0.0,0.0,0.0,0.0,0.0
34,10:31:51,9,-0.03356164383561644,3154603.0,-0.03417808219178087,-0.03424657534246578,3.2275284924697285e-07,-0.034383561643835714,7.111503457984148e-08,-0.034520547945205426,3.77456722000697e-07,-0.03465753424657536,5.087460166096352e-07,-0.034794520547945296,3.719863347253246e-07,-0.034109589041095845,2.2264476210765754e-06,-0.03246575342465763,2.7351936376862104e-07,-0.032328767123287694,3.719863347253246e-07,-0.03219178082191776,6.564464730446905e-07,-0.03205479452054805,1.001080871393153e-06,1.0,0.0,1.0,0.0,0.0
34,10:31:54,9,-0.034109589041095845,2777817.0,-0.03417808219178087,-0.03424657534246578,1.0940774550744842e-08,-0.034520547945205426,3.77456722000697e-07,-0.03465753424657536,4.81394080232773e-07,-0.034794520547945296,3.993382711021867e-07,-0.03493150684931501,7.767949931028838e-07,-0.034109589041095845,1.0776662932483669e-06,-0.03369863013698626,2.1881549101489683e-08,-0.03315068493150686,7.65854218552139e-08,-0.03301369863013692,5.4703872753724205e-08,-0.03287671232876721,2.5710820194250377e-07,0.0,1.0,1.0,0.0,0.0
34,10:31:57,9,-0.034109589041095845,1381996.0,-0.03417808219178087,-0.03424657534246578,3.3916401107309007e-07,-0.034520547945205426,3.77456722000697e-07,-0.03465753424657536,4.5951253113128337e-07,-0.034794520547945296,4.540421438559109e-07,-0.03493150684931501,7.767949931028838e-07,-0.034109589041095845,1.2034852005819325e-07,-0.03369863013698626,2.1881549101489683e-08,-0.03315068493150686,7.65854218552139e-08,-0.03301369863013692,1.9693394191340714e-07,-0.03287671232876721,2.6804897649324863e-07,1.0,0.0,1.0,0.0,0.0
34,10:32:00,9,-0.03424657534246578,1452302.0,-0.03438356164383549,-0.034520547945205426,3.77456722000697e-07,-0.03465753424657536,4.431013693051661e-07,-0.034794520547945296,4.540421438559109e-07,-0.03493150684931501,7.767949931028838e-07,-0.03506849315068494,2.6257858921787617e-07,-0.03424657534246578,1.624705020785609e-06,-0.034109589041095845,1.586412309858002e-07,-0.03369863013698626,2.1881549101489683e-08,-0.03315068493150686,1.6958200553654503e-07,-0.03301369863013692,2.0787471646415198e-07,0.0,1.0,1.0,0.0,0.0
34,10:32:03,9,-0.03465753424657536,3319878.0,-0.03472602739726027,-0.034794520547945296,4.540421438559109e-07,-0.03493150684931501,7.220911203491596e-07,-0.03506849315068494,9.846697095670357e-08,-0.035205479452054655,6.837984094215526e-07,-0.03534246575342459,3.719863347253246e-07,-0.03465753424657536,1.3128929460893809e-07,-0.034383561643835714,1.0393735823207599e-07,-0.03424657534246578,1.6465865698870986e-06,-0.034109589041095845,4.9233485478351786e-08,-0.03369863013698626,2.1881549101489683e-08,1.0,1.0,1.0,0.0,0.0
34,10:32:06,9,-0.034520547945205426,634261.0,-0.03465753424657536,-0.034794520547945296,4.2669020747904883e-07,-0.03493150684931501,7.385022821752768e-07,-0.03506849315068494,9.846697095670357e-08,-0.035205479452054655,6.783280221461801e-07,-0.03534246575342459,3.719863347253246e-07,-0.034520547945205426,4.868644675081455e-07,-0.034383561643835714,2.2428587829026925e-07,-0.03424657534246578,1.794287026322154e-06,-0.034109589041095845,6.564464730446904e-08,-0.03397260273972613,1.0940774550744842e-08,1.0,1.0,1.0,0.0,0.0
34,10:32:09,9,-0.03465753424657536,380560.0,-0.03472602739726027,-0.034794520547945296,4.1027904565293156e-07,-0.03493150684931501,7.27561507624532e-07,-0.03506849315068494,1.1870740387558152e-06,-0.035205479452054655,6.783280221461801e-07,-0.03534246575342459,3.719863347253246e-07,-0.03465753424657536,2.5163781466713136e-07,-0.034520547945205426,4.2669020747904883e-07,-0.034383561643835714,2.7898975104399344e-07,-0.03424657534246578,1.9529282573079544e-06,-0.034109589041095845,6.017426002909662e-08,1.0,1.0,0.0,0.0,0.0
